Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788457357,64,POST,/predict,406.400000,0.000000,5,9,14,18,1100,1700,2000,2100,2200,2200,2200,18465,0,4,140.43643367387062,0.5025840000598691,2245.224041000256,92.96003249390739
1788457357,64,,Aggregated,406.400000,0.000000,5,9,14,18,1100,1700,2000,2100,2200,2200,2200,18465,0,4,140.43643367387062,0.5025840000598691,2245.224041000256,92.96003249390739
1788457358,64,POST,/predict,380.700000,0.000000,5,8,12,16,1000,1300,1900,2100,2200,2200,2200,19892,0,4,138.53921497838408,0.5025840000598691,2245.224041000256,92.9637542730746
1788457358,64,,Aggregated,380.700000,0.000000,5,8,12,16,1000,1300,1900,2100,2200,2200,2200,19892,0,4,138.53921497838408,0.5025840000598691,2245.224041000256,92.9637542730746
1788457359,64,POST,/predict,380.700000,0.000000,5,8,12,16,1000,1300,1900,2100,2200,2200,2200,19892,0,4,138.53921497838408,0.5025840000598691,2245.224041000256,92.9637542730746
1788457359,64,,Aggregated,380.700000,0.000000,5,8,12,16,1000,1300,1900,2100,2200,2200,2200,19892,0,4,138.53921497838408,0.5025840000598691,2245.224041000256,92.9637542730746
1788457360,64,POST,/predict,380.700000,0.000000,4,6,11,15,1100,1200,1800,2100,2200,2200,2200,19892,0,4,138.53921497838408,0.5025840000598691,2245.224041000256,92.9637542730746
1788457360,64,,Aggregated,380.700000,0.000000,4,6,11,15,1100,1200,1800,2100,2200,2200,2200,19892,0,4,138.53921497838408,0.5025840000598691,2245.224041000256,92.9637542730746
1788457361,64,POST,/predict,392.000000,0.000000,4,6,10,15,1100,1200,1700,2000,2200,2200,2200,21310,0,4,138.79491169647977,0.5025840000598691,2245.224041000256,92.96968559361802
1788457361,64,,Aggregated,392.000000,0.000000,4,6,10,15,1100,1200,1700,2000,2200,2200,2200,21310,0,4,138.79491169647977,0.5025840000598691,2245.224041000256,92.96968559361802
1788457362,64,POST,/predict,392.000000,0.000000,4,6,10,15,1100,1200,1700,2000,2200,2200,2200,21310,0,4,138.79491169647977,0.5025840000598691,2245.224041000256,92.96968559361802
1788457362,64,,Aggregated,392.000000,0.000000,4,6,10,15,1100,1200,1700,2000,2200,2200,2200,21310,0,4,138.79491169647977,0.5025840000598691,2245.224041000256,92.96968559361802
1788457363,64,POST,/predict,392.000000,0.000000,4,6,8,14,1100,1200,1300,1400,2100,2100,2100,21310,0,4,138.79491169647977,0.5025840000598691,2245.224041000256,92.96968559361802
1788457363,64,,Aggregated,392.000000,0.000000,4,6,8,14,1100,1200,1300,1400,2100,2100,2100,21310,0,4,138.79491169647977,0.5025840000598691,2245.224041000256,92.96968559361802
1788457364,64,POST,/predict,451.800000,0.000000,4,7,11,15,1100,1200,1400,1600,2100,2100,2100,22586,0,4,139.65815881377745,0.5025840000598691,2245.224041000256,92.96422562649428
1788457364,64,,Aggregated,451.800000,0.000000,4,7,11,15,1100,1200,1400,1600,2100,2100,2100,22586,0,4,139.65815881377745,0.5025840000598691,2245.224041000256,92.96422562649428
1788457365,64,POST,/predict,451.800000,0.000000,4,7,11,15,1100,1200,1400,1600,2100,2100,2100,22586,0,4,139.65815881377745,0.5025840000598691,2245.224041000256,92.96422562649428
1788457365,64,,Aggregated,451.800000,0.000000,4,7,11,15,1100,1200,1400,1600,2100,2100,2100,22586,0,4,139.65815881377745,0.5025840000598691,2245.224041000256,92.96422562649428
1788457366,64,POST,/predict,451.800000,0.000000,4,7,11,15,1100,1300,1400,1500,1600,1600,1600,22586,0,4,139.65815881377745,0.5025840000598691,2245.224041000256,92.96422562649428
1788457366,64,,Aggregated,451.800000,0.000000,4,7,11,15,1100,1300,1400,1500,1600,1600,1600,22586,0,4,139.65815881377745,0.5025840000598691,2245.224041000256,92.96422562649428
