Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788458123,74,POST,/predict,122.900000,0.000000,63,390,530,650,800,920,1200,1200,1400,1400,1400,4321,0,68,423.3457539467786,0.5963749999864376,7351.241125000342,93.02915991668596
1788458123,74,,Aggregated,122.900000,0.000000,63,390,530,650,800,920,1200,1200,1400,1400,1400,4321,0,68,423.3457539467786,0.5963749999864376,7351.241125000342,93.02915991668596
1788458124,80,POST,/predict,122.900000,0.000000,59,400,600,690,830,1100,1200,1300,1400,1400,1400,4321,0,68,423.3457539467786,0.5963749999864376,7351.241125000342,93.02915991668596
1788458124,80,,Aggregated,122.900000,0.000000,59,400,600,690,830,1100,1200,1300,1400,1400,1400,4321,0,68,423.3457539467786,0.5963749999864376,7351.241125000342,93.02915991668596
1788458125,86,POST,/predict,128.300000,0.000000,54,490,710,800,1200,1400,1700,1800,2000,2000,2000,4701,0,66,440.7906100236169,0.5963749999864376,7351.241125000342,93.02297383535418
1788458125,86,,Aggregated,128.300000,0.000000,54,490,710,800,1200,1400,1700,1800,2000,2000,2000,4701,0,66,440.7906100236169,0.5963749999864376,7351.241125000342,93.02297383535418
1788458126,92,POST,/predict,128.300000,0.000000,54,490,710,800,1200,1400,1700,1800,2000,2000,2000,4701,0,66,440.7906100236169,0.5963749999864376,7351.241125000342,93.02297383535418
1788458126,92,,Aggregated,128.300000,0.000000,54,490,710,800,1200,1400,1700,1800,2000,2000,2000,4701,0,66,440.7906100236169,0.5963749999864376,7351.241125000342,93.02297383535418
1788458127,97,POST,/predict,128.300000,0.000000,53,530,750,870,1300,1600,1700,1800,2000,2000,2000,4701,0,66,440.7906100236169,0.5963749999864376,7351.241125000342,93.02297383535418
1788458127,97,,Aggregated,128.300000,0.000000,53,530,750,870,1300,1600,1700,1800,2000,2000,2000,4701,0,66,440.7906100236169,0.5963749999864376,7351.241125000342,93.02297383535418
1788458128,103,POST,/predict,141.600000,0.000000,63,650,880,1000,1300,1700,1900,1900,2000,2000,2000,5098,0,69,453.81545536975625,0.5963749999864376,7351.241125000342,93.01157316594742
1788458128,103,,Aggregated,141.600000,0.000000,63,650,880,1000,1300,1700,1900,1900,2000,2000,2000,5098,0,69,453.81545536975625,0.5963749999864376,7351.241125000342,93.01157316594742
